~,st_data_export_price_multiplier
wpn_abakan_n_usp1,2.1989317643008
wpn_adar2_15_ac10632,2.1347661672485
wpn_adar2_15_acog,2.1347661672485
wpn_adar2_15_aimpoint,2.1347661672485
wpn_adar2_15_c-more,2.1347661672485
wpn_adar2_15_compm4s,2.1347661672485
wpn_adar2_15_e0t2,2.1347661672485
wpn_adar2_15_ekp8_18,2.1347661672485
wpn_adar2_15_eot,2.1347661672485
wpn_adar2_15_kemper,2.1347661672485
wpn_adar2_15_leupold,2.1347661672485
wpn_adar2_15_marchf,2.1347661672485
wpn_adar2_15_mark8_rmr,2.1347661672485
wpn_adar2_15_mepro,2.1347661672485
wpn_adar2_15_point_aimpro,2.1347661672485
wpn_adar2_15_spec_alt,2.1347661672485
wpn_adar2_15_specter,2.1347661672485
wpn_adar2_15_triji,2.1347661672485
wpn_ak104_alfa_0kp2,2.2195001254914
wpn_ak104_alfa_ac10632,2.2195001254914
wpn_ak104_alfa_acog,2.2195001254914
wpn_ak104_alfa_aim_low,2.2195001254914
wpn_ak104_alfa_aimpoint,2.2195001254914
wpn_ak104_alfa_c-more,2.2195001254914
wpn_ak104_alfa_compm4s,2.2195001254914
wpn_ak104_alfa_d0cter,2.2195001254914
wpn_ak104_alfa_deltapoint,2.2195001254914
wpn_ak104_alfa_e0t2,2.2195001254914
wpn_ak104_alfa_ekp8_18,2.2195001254914
wpn_ak104_alfa_eot,2.2195001254914
wpn_ak104_alfa_kemper,2.2195001254914
wpn_ak104_alfa_leupold,2.2195001254914
wpn_ak104_alfa_marchf,2.2195001254914
wpn_ak104_alfa_mark8_rmr,2.2195001254914
wpn_ak104_alfa_mepro,2.2195001254914
wpn_ak104_alfa_point_aimpro,2.2195001254914
wpn_ak104_alfa_rakurs,2.2195001254914
wpn_ak104_alfa_rmr,2.2195001254914
wpn_ak104_alfa_spec_alt,2.2195001254914
wpn_ak104_alfa_specter,2.2195001254914
wpn_ak104_alfa_triji,2.2195001254914
wpn_ak105_bas_1p29,2.1562310799838
wpn_ak105_bas_1p76,2.1562310799838
wpn_ak105_bas_1p78gs,2.1562310799838
wpn_ak105_bas_1pn93,2.1562310799838
wpn_ak105_bas_1pn93n2_1gs,2.1562310799838
wpn_ak105_bas_ekp8_02,2.1562310799838
wpn_ak105_bas_kobra,2.1562310799838
wpn_ak105_bas_okp,2.1562310799838
wpn_ak105_bas_pka,2.1562310799838
wpn_ak105_bas_pso2,2.1562310799838
wpn_ak105_bas_usp1,2.1562310799838
wpn_ak105_sp_1p29,2.16747721541
wpn_ak105_sp_1p78gs,2.16747721541
wpn_ak105_sp_1pn93,2.16747721541
wpn_ak105_sp_1pn93n2_1gs,2.16747721541
wpn_ak105_sp_pso2,2.16747721541
wpn_ak105_sp_usp1,2.16747721541
wpn_ak12_bas_0kp2,2.1963643157814
wpn_ak12_bas_ac10632,2.1963643157814
wpn_ak12_bas_acog,2.1963643157814
wpn_ak12_bas_aim_low,2.1963643157814
wpn_ak12_bas_aimpoint,2.1963643157814
wpn_ak12_bas_c-more,2.1963643157814
wpn_ak12_bas_compm4s,2.1963643157814
wpn_ak12_bas_d0cter,2.1963643157814
wpn_ak12_bas_deltapoint,2.1963643157814
wpn_ak12_bas_e0t2,2.1963643157814
wpn_ak12_bas_ekp8_18,2.1963643157814
wpn_ak12_bas_eot,2.1963643157814
wpn_ak12_bas_gauss_sight,2.1963643157814
wpn_ak12_bas_kemper,2.1963643157814
wpn_ak12_bas_leupold,2.1963643157814
wpn_ak12_bas_marchf,2.1963643157814
wpn_ak12_bas_mark8_rmr,2.1963643157814
wpn_ak12_bas_mepro,2.1963643157814
wpn_ak12_bas_point_aimpro,2.1963643157814
wpn_ak12_bas_rakurs,2.1963643157814
wpn_ak12_bas_rmr,2.1963643157814
wpn_ak12_bas_spec_alt,2.1963643157814
wpn_ak12_bas_specter,2.1963643157814
wpn_ak12_bas_triji,2.1963643157814
wpn_ak12_custom_0kp2,2.2294992535105
wpn_ak12_custom_ac10632,2.2294992535105
wpn_ak12_custom_acog,2.2294992535105
wpn_ak12_custom_aim_low,2.2294992535105
wpn_ak12_custom_aimpoint,2.2294992535105
wpn_ak12_custom_aimpoint_pro,2.2294992535105
wpn_ak12_custom_c-more,2.2294992535105
wpn_ak12_custom_compm4s,2.2294992535105
wpn_ak12_custom_d0cter,2.2294992535105
wpn_ak12_custom_deltapoint,2.2294992535105
wpn_ak12_custom_e0t2,2.2294992535105
wpn_ak12_custom_ekp8_18,2.2294992535105
wpn_ak12_custom_eot,2.2294992535105
wpn_ak12_custom_gauss_sight,2.2294992535105
wpn_ak12_custom_kemper,2.2294992535105
wpn_ak12_custom_leupold,2.2294992535105
wpn_ak12_custom_marchf,2.2294992535105
wpn_ak12_custom_mark8_rmr,2.2294992535105
wpn_ak12_custom_mepro,2.2294992535105
wpn_ak12_custom_point_aimpro,2.2294992535105
wpn_ak12_custom_rakurs,2.2294992535105
wpn_ak12_custom_rmr,2.2294992535105
wpn_ak12_custom_spec_alt,2.2294992535105
wpn_ak12_custom_specter,2.2294992535105
wpn_ak12_custom_susat,2.2294992535105
wpn_ak12_custom_triji,2.2294992535105
wpn_ak12_custom_trijicon_rmr,2.2294992535105
wpn_ak12_m1_0kp2,2.2202057864826
wpn_ak12_m1_ac10632,2.2202057864826
wpn_ak12_m1_acog,2.2202057864826
wpn_ak12_m1_aim_low,2.2202057864826
wpn_ak12_m1_aimpoint,2.2202057864826
wpn_ak12_m1_c-more,2.2202057864826
wpn_ak12_m1_compm4s,2.2202057864826
wpn_ak12_m1_d0cter,2.2202057864826
wpn_ak12_m1_deltapoint,2.2202057864826
wpn_ak12_m1_e0t2,2.2202057864826
wpn_ak12_m1_ekp8_18,2.2202057864826
wpn_ak12_m1_eot,2.2202057864826
wpn_ak12_m1_gauss_sight,2.2202057864826
wpn_ak12_m1_kemper,2.2202057864826
wpn_ak12_m1_leupold,2.2202057864826
wpn_ak12_m1_marchf,2.2202057864826
wpn_ak12_m1_mark8_rmr,2.2202057864826
wpn_ak12_m1_mepro,2.2202057864826
wpn_ak12_m1_point_aimpro,2.2202057864826
wpn_ak12_m1_rakurs,2.2202057864826
wpn_ak12_m1_rmr,2.2202057864826
wpn_ak12_m1_spec_alt,2.2202057864826
wpn_ak12_m1_specter,2.2202057864826
wpn_ak12_m1_susat,2.2202057864826
wpn_ak12_m1_triji,2.2202057864826
wpn_ak12_mono_com_0kp2,2.2469975664777
wpn_ak12_mono_com_ac10632,2.2469975664777
wpn_ak12_mono_com_acog,2.2469975664777
wpn_ak12_mono_com_aim_low,2.2469975664777
wpn_ak12_mono_com_aimpoint,2.2469975664777
wpn_ak12_mono_com_c-more,2.2469975664777
wpn_ak12_mono_com_compm4s,2.2469975664777
wpn_ak12_mono_com_d0cter,2.2469975664777
wpn_ak12_mono_com_deltapoint,2.2469975664777
wpn_ak12_mono_com_e0t2,2.2469975664777
wpn_ak12_mono_com_ekp8_18,2.2469975664777
wpn_ak12_mono_com_eot,2.2469975664777
wpn_ak12_mono_com_gauss_sight,2.2469975664777
wpn_ak12_mono_com_kemper,2.2469975664777
wpn_ak12_mono_com_leupold,2.2469975664777
wpn_ak12_mono_com_marchf,2.2469975664777
wpn_ak12_mono_com_mepro,2.2469975664777
wpn_ak12_mono_com_point_aimpro,2.2469975664777
wpn_ak12_mono_com_rakurs,2.2469975664777
wpn_ak12_mono_com_rmr,2.2469975664777
wpn_ak12_mono_com_specter,2.2469975664777
wpn_ak5c_bas_0kp2,2.2173541103724
wpn_ak5c_bas_ac10632,2.2173541103724
wpn_ak5c_bas_acog,2.2173541103724
wpn_ak5c_bas_aim_low,2.2173541103724
wpn_ak5c_bas_aimpoint,2.2173541103724
wpn_ak5c_bas_c-more,2.2173541103724
wpn_ak5c_bas_compm4s,2.2173541103724
wpn_ak5c_bas_d0cter,2.2173541103724
wpn_ak5c_bas_deltapoint,2.2173541103724
wpn_ak5c_bas_e0t2,2.2173541103724
wpn_ak5c_bas_ekp8_18,2.2173541103724
wpn_ak5c_bas_eot,2.2173541103724
wpn_ak5c_bas_gauss_sight,2.2173541103724
wpn_ak5c_bas_kemper,2.2173541103724
wpn_ak5c_bas_leupold,2.2173541103724
wpn_ak5c_bas_marchf,2.2173541103724
wpn_ak5c_bas_mark8_rmr,2.2173541103724
wpn_ak5c_bas_mepro,2.2173541103724
wpn_ak5c_bas_point_aimpro,2.2173541103724
wpn_ak5c_bas_rakurs,2.2173541103724
wpn_ak5c_bas_rmr,2.2173541103724
wpn_ak5c_bas_spec_alt,2.2173541103724
wpn_ak5c_bas_specter,2.2173541103724
wpn_ak5c_bas_triji,2.2173541103724
wpn_ak5c_isg_0kp2,2.2492210606168
wpn_ak5c_isg_ac10632,2.2492210606168
wpn_ak5c_isg_acog,2.2492210606168
wpn_ak5c_isg_aim_low,2.2492210606168
wpn_ak5c_isg_aimpoint,2.2492210606168
wpn_ak5c_isg_c-more,2.2492210606168
wpn_ak5c_isg_compm4s,2.2492210606168
wpn_ak5c_isg_d0cter,2.2492210606168
wpn_ak5c_isg_deltapoint,2.2492210606168
wpn_ak5c_isg_e0t2,2.2492210606168
wpn_ak5c_isg_ekp8_18,2.2492210606168
wpn_ak5c_isg_eot,2.2492210606168
wpn_ak5c_isg_gauss_sight,2.2492210606168
wpn_ak5c_isg_kemper,2.2492210606168
wpn_ak5c_isg_leupold,2.2492210606168
wpn_ak5c_isg_marchf,2.2492210606168
wpn_ak5c_isg_mepro,2.2492210606168
wpn_ak5c_isg_point_aimpro,2.2492210606168
wpn_ak5c_isg_rakurs,2.2492210606168
wpn_ak5c_isg_rmr,2.2492210606168
wpn_ak5c_isg_specter,2.2492210606168
wpn_ak74_isg_0kp2,2.2473768931522
wpn_ak74_isg_ac10632,2.2473768931522
wpn_ak74_isg_acog,2.2473768931522
wpn_ak74_isg_aim_low,2.2473768931522
wpn_ak74_isg_aimpoint,2.2473768931522
wpn_ak74_isg_c-more,2.2473768931522
wpn_ak74_isg_compm4s,2.2473768931522
wpn_ak74_isg_d0cter,2.2473768931522
wpn_ak74_isg_deltapoint,2.2473768931522
wpn_ak74_isg_e0t2,2.2473768931522
wpn_ak74_isg_ekp8_18,2.2473768931522
wpn_ak74_isg_eot,2.2473768931522
wpn_ak74_isg_gauss_sight,2.2473768931522
wpn_ak74_isg_kemper,2.2473768931522
wpn_ak74_isg_leupold,2.2473768931522
wpn_ak74_isg_marchf,2.2473768931522
wpn_ak74_isg_mepro,2.2473768931522
wpn_ak74_isg_point_aimpro,2.2473768931522
wpn_ak74_isg_rakurs,2.2473768931522
wpn_ak74_isg_rmr,2.2473768931522
wpn_ak74_isg_specter,2.2473768931522
wpn_ak74_n_1p29,2.1655785081028
wpn_ak74_n_1p76,2.1655785081028
wpn_ak74_n_1p78gs,2.1655785081028
wpn_ak74_n_1pn93,2.1655785081028
wpn_ak74_n_1pn93n2_1gs,2.1655785081028
wpn_ak74_n_ekp8_02,2.1655785081028
wpn_ak74_n_kobra,2.1655785081028
wpn_ak74_n_okp,2.1655785081028
wpn_ak74_n_pka,2.1655785081028
wpn_ak74_n_pso2,2.1655785081028
wpn_ak74_n_usp1,2.1655785081028
wpn_ak74_pmc_0kp2,2.2243836384913
wpn_ak74_pmc_1p29,2.2243836384913
wpn_ak74_pmc_1p76,2.2243836384913
wpn_ak74_pmc_1p78gs,2.2243836384913
wpn_ak74_pmc_1pn93,2.2243836384913
wpn_ak74_pmc_1pn93n2_1gs,2.2243836384913
wpn_ak74_pmc_ac10632,2.2243836384913
wpn_ak74_pmc_acog,2.2243836384913
wpn_ak74_pmc_aim_low,2.2243836384913
wpn_ak74_pmc_aimpoint,2.2243836384913
wpn_ak74_pmc_c-more,2.2243836384913
wpn_ak74_pmc_compm4s,2.2243836384913
wpn_ak74_pmc_d0cter,2.2243836384913
wpn_ak74_pmc_deltapoint,2.2243836384913
wpn_ak74_pmc_e0t2,2.2243836384913
wpn_ak74_pmc_ekp8_02,2.2243836384913
wpn_ak74_pmc_ekp8_18,2.2243836384913
wpn_ak74_pmc_eot,2.2243836384913
wpn_ak74_pmc_kashtan_rmr,2.2243836384913
wpn_ak74_pmc_kemper,2.2243836384913
wpn_ak74_pmc_kobra,2.2243836384913
wpn_ak74_pmc_leupold,2.2243836384913
wpn_ak74_pmc_marchf,2.2243836384913
wpn_ak74_pmc_mark8_rmr,2.2243836384913
wpn_ak74_pmc_mepro,2.2243836384913
wpn_ak74_pmc_okp,2.2243836384913
wpn_ak74_pmc_pka,2.2243836384913
wpn_ak74_pmc_point_aimpro,2.2243836384913
wpn_ak74_pmc_pritseldob,2.2243836384913
wpn_ak74_pmc_pso2,2.2243836384913
wpn_ak74_pmc_rakurs,2.2243836384913
wpn_ak74_pmc_rmr,2.2243836384913
wpn_ak74_pmc_spec_alt,2.2243836384913
wpn_ak74_pmc_specter,2.2243836384913
wpn_ak74_pmc_triji,2.2243836384913
wpn_ak74_pmc_usp1,2.2243836384913
wpn_ak74m_beard_0kp2,2.201844631476
wpn_ak74m_beard_1p29,2.201844631476
wpn_ak74m_beard_1p76,2.201844631476
wpn_ak74m_beard_1p78gs,2.201844631476
wpn_ak74m_beard_1pn93,2.201844631476
wpn_ak74m_beard_1pn93n2_1gs,2.201844631476
wpn_ak74m_beard_ac10632,2.201844631476
wpn_ak74m_beard_aim_low,2.201844631476
wpn_ak74m_beard_c-more,2.201844631476
wpn_ak74m_beard_compm4s,2.201844631476
wpn_ak74m_beard_d0cter,2.201844631476
wpn_ak74m_beard_deltapoint,2.201844631476
wpn_ak74m_beard_e0t2,2.201844631476
wpn_ak74m_beard_ekp8_02,2.201844631476
wpn_ak74m_beard_ekp8_18,2.201844631476
wpn_ak74m_beard_eot,2.201844631476
wpn_ak74m_beard_kashtan_rmr,2.201844631476
wpn_ak74m_beard_kemper,2.201844631476
wpn_ak74m_beard_kobra,2.201844631476
wpn_ak74m_beard_mepro,2.201844631476
wpn_ak74m_beard_okp,2.201844631476
wpn_ak74m_beard_pka,2.201844631476
wpn_ak74m_beard_pritseldob,2.201844631476
wpn_ak74m_beard_pso2,2.201844631476
wpn_ak74m_beard_rakurs,2.201844631476
wpn_ak74m_beard_rmr,2.201844631476
wpn_ak74m_beard_usp1,2.201844631476
wpn_ak74m_n_1p29,2.1792018136753
wpn_ak74m_n_1p76,2.1792018136753
wpn_ak74m_n_1p78gs,2.1792018136753
wpn_ak74m_n_1pn93,2.1792018136753
wpn_ak74m_n_1pn93n2_1gs,2.1792018136753
wpn_ak74m_n_ekp8_02,2.1792018136753
wpn_ak74m_n_kobra,2.1792018136753
wpn_ak74m_n_okp,2.1792018136753
wpn_ak74m_n_pka,2.1792018136753
wpn_ak74m_n_pso2,2.1792018136753
wpn_ak74m_n_usp1,2.1792018136753
wpn_ak74u_isg_0kp2,2.1936490461812
wpn_ak74u_isg_ac10632,2.1936490461812
wpn_ak74u_isg_acog,2.1936490461812
wpn_ak74u_isg_aim_low,2.1936490461812
wpn_ak74u_isg_aimpoint,2.1936490461812
wpn_ak74u_isg_c-more,2.1936490461812
wpn_ak74u_isg_compm4s,2.1936490461812
wpn_ak74u_isg_d0cter,2.1936490461812
wpn_ak74u_isg_deltapoint,2.1936490461812
wpn_ak74u_isg_e0t2,2.1936490461812
wpn_ak74u_isg_ekp8_18,2.1936490461812
wpn_ak74u_isg_eot,2.1936490461812
wpn_ak74u_isg_gauss_sight,2.1936490461812
wpn_ak74u_isg_kemper,2.1936490461812
wpn_ak74u_isg_leupold,2.1936490461812
wpn_ak74u_isg_marchf,2.1936490461812
wpn_ak74u_isg_mark8_rmr,2.1936490461812
wpn_ak74u_isg_mepro,2.1936490461812
wpn_ak74u_isg_point_aimpro,2.1936490461812
wpn_ak74u_isg_rakurs,2.1936490461812
wpn_ak74u_isg_rmr,2.1936490461812
wpn_ak74u_isg_spec_alt,2.1936490461812
wpn_ak74u_isg_specter,2.1936490461812
wpn_ak74u_isg_triji,2.1936490461812
wpn_ak74u_m1_isg_0kp2,2.2202057864826
wpn_ak74u_m1_isg_ac10632,2.2202057864826
wpn_ak74u_m1_isg_acog,2.2202057864826
wpn_ak74u_m1_isg_aim_low,2.2202057864826
wpn_ak74u_m1_isg_aimpoint,2.2202057864826
wpn_ak74u_m1_isg_c-more,2.2202057864826
wpn_ak74u_m1_isg_compm4s,2.2202057864826
wpn_ak74u_m1_isg_d0cter,2.2202057864826
wpn_ak74u_m1_isg_deltapoint,2.2202057864826
wpn_ak74u_m1_isg_e0t2,2.2202057864826
wpn_ak74u_m1_isg_ekp8_18,2.2202057864826
wpn_ak74u_m1_isg_eot,2.2202057864826
wpn_ak74u_m1_isg_gauss_sight,2.2202057864826
wpn_ak74u_m1_isg_kemper,2.2202057864826
wpn_ak74u_m1_isg_leupold,2.2202057864826
wpn_ak74u_m1_isg_marchf,2.2202057864826
wpn_ak74u_m1_isg_mark8_rmr,2.2202057864826
wpn_ak74u_m1_isg_mepro,2.2202057864826
wpn_ak74u_m1_isg_point_aimpro,2.2202057864826
wpn_ak74u_m1_isg_rakurs,2.2202057864826
wpn_ak74u_m1_isg_rmr,2.2202057864826
wpn_ak74u_m1_isg_spec_alt,2.2202057864826
wpn_ak74u_m1_isg_specter,2.2202057864826
wpn_ak74u_m1_isg_triji,2.2202057864826
wpn_ak74u_n1_1p29,2.1537840028562
wpn_ak74u_n1_1p76,2.1537840028562
wpn_ak74u_n1_1p78gs,2.1537840028562
wpn_ak74u_n1_1pn93,2.1537840028562
wpn_ak74u_n1_1pn93n2_1gs,2.1537840028562
wpn_ak74u_n1_ekp8_02,2.1537840028562
wpn_ak74u_n1_kobra,2.1537840028562
wpn_ak74u_n1_okp,2.1537840028562
wpn_ak74u_n1_pka,2.1537840028562
wpn_ak74u_n1_pso2,2.1537840028562
wpn_ak74u_n1_usp1,2.1537840028562
wpn_ak74u_tac_0kp2,2.2114754912267
wpn_ak74u_tac_1p29,2.2114754912267
wpn_ak74u_tac_1p76,2.2114754912267
wpn_ak74u_tac_1p78gs,2.2114754912267
wpn_ak74u_tac_1pn93,2.2114754912267
wpn_ak74u_tac_1pn93n2_1gs,2.2114754912267
wpn_ak74u_tac_ac10632,2.2114754912267
wpn_ak74u_tac_aim_low,2.2114754912267
wpn_ak74u_tac_c-more,2.2114754912267
wpn_ak74u_tac_compm4s,2.2114754912267
wpn_ak74u_tac_d0cter,2.2114754912267
wpn_ak74u_tac_deltapoint,2.2114754912267
wpn_ak74u_tac_e0t2,2.2114754912267
wpn_ak74u_tac_ekp8_02,2.2114754912267
wpn_ak74u_tac_ekp8_18,2.2114754912267
wpn_ak74u_tac_eot,2.2114754912267
wpn_ak74u_tac_kashtan_rmr,2.2114754912267
wpn_ak74u_tac_kemper,2.2114754912267
wpn_ak74u_tac_kobra,2.2114754912267
wpn_ak74u_tac_mepro,2.2114754912267
wpn_ak74u_tac_okp,2.2114754912267
wpn_ak74u_tac_pka,2.2114754912267
wpn_ak74u_tac_pritseldob,2.2114754912267
wpn_ak74u_tac_pso2,2.2114754912267
wpn_ak74u_tac_rakurs,2.2114754912267
wpn_ak74u_tac_rmr,2.2114754912267
wpn_ak74u_tac_usp1,2.2114754912267
wpn_akm_alfa_0kp2,2.1881397807989
wpn_akm_alfa_ac10632,2.1881397807989
wpn_akm_alfa_acog,2.1881397807989
wpn_akm_alfa_aimpoint,2.1881397807989
wpn_akm_alfa_c-more,2.1881397807989
wpn_akm_alfa_compm4s,2.1881397807989
wpn_akm_alfa_e0t2,2.1881397807989
wpn_akm_alfa_ekp8_18,2.1881397807989
wpn_akm_alfa_eot,2.1881397807989
wpn_akm_alfa_gauss_sight,2.1881397807989
wpn_akm_alfa_kemper,2.1881397807989
wpn_akm_alfa_leupold,2.1881397807989
wpn_akm_alfa_marchf,2.1881397807989
wpn_akm_alfa_mark8_rmr,2.1881397807989
wpn_akm_alfa_mepro,2.1881397807989
wpn_akm_alfa_point_aimpro,2.1881397807989
wpn_akm_alfa_rakurs,2.1881397807989
wpn_akm_alfa_spec_alt,2.1881397807989
wpn_akm_alfa_specter,2.1881397807989
wpn_akm_alfa_triji,2.1881397807989
wpn_akm_isg_0kp2,2.2113131728371
wpn_akm_isg_ac10632,2.2113131728371
wpn_akm_isg_acog,2.2113131728371
wpn_akm_isg_aim_low,2.2113131728371
wpn_akm_isg_aimpoint,2.2113131728371
wpn_akm_isg_c-more,2.2113131728371
wpn_akm_isg_compm4s,2.2113131728371
wpn_akm_isg_d0cter,2.2113131728371
wpn_akm_isg_deltapoint,2.2113131728371
wpn_akm_isg_e0t2,2.2113131728371
wpn_akm_isg_ekp8_18,2.2113131728371
wpn_akm_isg_eot,2.2113131728371
wpn_akm_isg_gauss_sight,2.2113131728371
wpn_akm_isg_kemper,2.2113131728371
wpn_akm_isg_leupold,2.2113131728371
wpn_akm_isg_marchf,2.2113131728371
wpn_akm_isg_mark8_rmr,2.2113131728371
wpn_akm_isg_mepro,2.2113131728371
wpn_akm_isg_point_aimpro,2.2113131728371
wpn_akm_isg_rakurs,2.2113131728371
wpn_akm_isg_rmr,2.2113131728371
wpn_akm_isg_spec_alt,2.2113131728371
wpn_akm_isg_specter,2.2113131728371
wpn_akm_isg_triji,2.2113131728371
wpn_ar15_freedom_0kp2,2.2358931451448
wpn_ar15_freedom_ac10632,2.2358931451448
wpn_ar15_freedom_acog,2.2358931451448
wpn_ar15_freedom_aimpoint,2.2358931451448
wpn_ar15_freedom_c-more,2.2358931451448
wpn_ar15_freedom_compm4s,2.2358931451448
